1015974.875	0.0	1015974.875	0	6
650456.25	0.0	650456.25	0	9
455715.8125	0.0	455715.8125	0	12
261004.375	0.0	261004.375	0	17
526577.125	0.0	526577.125	0	5
50322.09765625	0.0	50322.09765625	0	193
62132.8359375	0.0	62132.8359375	0	6
92551.12890625	0.0	99556.046875	0	5
154922.19140625	0.0	129529.484375	0	5
45388.15234375	0.0	45388.15234375	0	6
103127.30078125	0.0	104275.3359375	0	5
81644.3359375	0.0	81644.3359375	0	6
60910.77734375	0.0	60910.77734375	0	25
60065.75	0.0	60065.75	0	6
58884.4921875	0.0	58884.4921875	0	2
62132.8359375	0.0	62132.8359375	0	6
1469853.125	0.0	1469853.125	0	6
150251.39453125	0.0	127231.9453125	0	5
593214.625	0.0	593214.625	0	9
361724.6875	0.0	361724.6875	0	8
506515.125	0.0	506515.125	0	9
111755.71875	0.0	108169.6875	0	5
454691.53125	0.0	454691.53125	0	5
21039.5478515625	0.0	67242.9609375	0	5
5299.8623046875	0.0	5299.8623046875	0	7
64436.0234375	0.0	86697.2734375	0	5
4824.219970703125	0.0	59944.78125	0	5
84097.984375	0.0	84097.984375	0	8
381317.1875	0.0	381317.1875	0	12
372750.625	0.0	372750.625	0	9
183331.828125	0.0	183331.828125	0	11
103370.484375	0.0	103370.484375	0	11
40830.75390625	0.0	76163.5546875	0	5
350751.5	0.0	350751.5	0	13
2272454.75	0.0	2272454.75	0	2
415358.40625	0.0	415358.40625	0	5
569448.375	0.0	569448.375	0	9
1558094.75	0.0	1558094.75	0	6
249212.390625	0.0	249212.390625	0	6
147540.78125	0.0	147540.78125	0	6
8714.99072265625	0.0	61706.00390625	0	5
61741.96484375	0.0	61741.96484375	0	60
5299.8623046875	0.0	5299.8623046875	0	7
65129.703125	0.0	65129.703125	0	6
6065.2021484375	0.0	70174.3671875	0	81
57277.427734375	0.0	83402.171875	0	5
192884.0625	0.0	192884.0625	0	6
416292.5625	0.0	416292.5625	0	9
394282.9375	0.0	394282.9375	0	9
1115886.375	0.0	1115886.375	0	6
118921.9921875	0.0	118921.9921875	0	7
2125.196533203125	0.0	58058.37890625	0	7
569044.0	0.0	569044.0	0	5
346432.25	0.0	346432.25	0	13
619724.75	0.0	619724.75	0	5
49968.63671875	0.0	49968.63671875	0	9
229974.15625	0.0	229974.15625	0	17
40444.859375	0.0	40444.859375	0	57
202670.15625	0.0	202670.15625	0	11
569044.0	0.0	569044.0	0	5
57532.85546875	0.0	57532.85546875	0	7
304858.6875	0.0	304858.6875	0	6
77730.9296875	0.0	92823.265625	0	5
84053.453125	0.0	84053.453125	0	8
8890.34326171875	0.0	61693.2890625	0	5
181682.125	0.0	181682.125	0	5
92002.8671875	143447.0	99151.9375	0	5
1613.5615234375	0.0	58044.13671875	0	7
103308.7109375	0.0	104275.3359375	0	5
97925.80859375	0.0	101921.7109375	0	5
58315.56640625	0.0	58315.56640625	0	5
58884.4921875	0.0	58884.4921875	0	2
86454.25390625	0.0	96698.34375	0	5
141341.453125	0.0	141341.453125	0	13
61092.20703125	0.0	61092.20703125	0	12
130512.0546875	0.0	117276.078125	0	5
8905.32421875	0.0	61693.2890625	0	5
82577.265625	0.0	75841.4453125	0	5
160606.28125	0.0	160606.28125	0	11
50827.35546875	0.0	50827.35546875	0	33
167742.109375	0.0	167742.109375	0	11
48989.28125	0.0	48989.28125	0	9
57532.85546875	0.0	57532.85546875	0	7
15.299723625183105	0.0	58005.3671875	0	7
3401.941650390625	0.0	3401.941650390625	0	116
84064.3046875	0.0	84064.3046875	0	8
5495.076171875	0.0	5495.076171875	0	7
134.76290893554688	0.0	58032.765625	0	7
146.2875213623047	0.0	58048.78515625	0	7
213553.5625	0.0	213553.5625	0	66
61758.23828125	0.0	61758.23828125	0	44
57713.48828125	0.0	57713.48828125	0	9
49902.69921875	0.0	49902.69921875	0	9
80.57303619384766	0.0	57987.6640625	0	7
303024.9375	0.0	303024.9375	0	17
58243.28515625	0.0	58243.28515625	0	9
84060.6875	0.0	84060.6875	0	8
112773.1953125	0.0	108582.9296875	0	5
1554778.875	0.0	1554778.875	0	6
295059.125	0.0	295059.125	0	6
57532.85546875	0.0	57532.85546875	0	7
61870.4375	0.0	61870.4375	0	301
5595.5166015625	0.0	5595.5166015625	0	25
190.0692596435547	0.0	59361.0	0	15
531049.6875	0.0	531049.6875	0	12
77867.6640625	0.0	92823.265625	0	5
38198.748046875	0.0	74912.1171875	0	5
3409.509765625	0.0	3409.509765625	0	33
95606.16015625	0.0	100579.96875	0	5
61424.859375	0.0	61424.859375	0	61
84082.5	0.0	84082.5	0	8
130512.0546875	0.0	117276.078125	0	5
139263.5625	0.0	139263.5625	0	11
58315.56640625	0.0	58315.56640625	0	5
4842.228515625	0.0	4842.228515625	0	4
540.5344848632812	0.0	59378.1796875	0	5
82425.9140625	0.0	94849.1796875	0	5
2050.431640625	0.0	58037.22265625	0	7
57532.85546875	0.0	57532.85546875	0	7
3413.507568359375	0.0	3413.507568359375	0	19
126127.52734375	0.0	115029.546875	0	5
1349816.375	0.0	1349816.375	0	6
57532.85546875	0.0	57532.85546875	0	7
23602.318359375	0.0	23602.318359375	0	15
953978.3125	0.0	953978.3125	0	6
141714.71875	0.0	141714.71875	0	7
60191.33984375	0.0	84747.234375	0	5
5299.8623046875	0.0	5299.8623046875	0	7
46422.21484375	0.0	78479.1875	0	5
11134.28759765625	0.0	62783.625	0	5
141652.125	0.0	141652.125	0	7
49044.94921875	0.0	49044.94921875	0	9
31.515127182006836	0.0	57995.609375	0	7
70080.09375	0.0	70080.09375	0	20
76249.1171875	0.0	92084.0234375	0	5
139514.171875	0.0	139514.171875	0	49
75984.671875	0.0	72906.4765625	0	9
98234.01953125	0.0	101768.21875	0	5
57532.85546875	0.0	57532.85546875	0	7
1241.6378173828125	0.0	1241.6378173828125	0	5
3595.832763671875	0.0	3595.832763671875	0	13
32502.48828125	0.0	32502.48828125	0	9
2936.693359375	0.0	61764.78125	0	50
5292.298828125	0.0	5292.298828125	0	7
6910.7744140625	0.0	6910.7744140625	0	4
16879.4765625	0.0	16879.4765625	0	85
49074.48828125	0.0	49074.48828125	0	8
40373.859375	0.0	40373.859375	0	121
60715.30859375	0.0	60715.30859375	0	23
2343.891357421875	0.0	2343.891357421875	0	7
54336.49609375	0.0	54336.49609375	0	8
472154.4375	0.0	472154.4375	0	12
92002.8671875	0.0	99151.9375	0	5
57532.85546875	0.0	57532.85546875	0	7
49838.67578125	0.0	49838.67578125	0	9
6709.94873046875	0.0	64232.125	0	176
28281.3349609375	0.0	70432.203125	0	5
132033.59375	0.0	132033.59375	0	10
21076.55078125	0.0	67242.9609375	0	5
141450.0625	0.0	141450.0625	0	13
610369.125	0.0	610369.125	0	9
84103.8984375	0.0	84103.8984375	0	8
45.89139175415039	0.0	57958.12890625	0	7
16.681795120239258	0.0	69836.0390625	0	21
217187.171875	0.0	217187.171875	0	6
300307.28125	0.0	300307.28125	0	6
163371.55859375	0.0	133574.140625	0	5
5299.8623046875	0.0	5299.8623046875	0	7
2272454.75	0.0	2272454.75	0	2
1554778.875	0.0	1554778.875	0	6
50662.6875	0.0	50662.6875	0	33
189066.4375	0.0	189066.4375	0	10
40902.572265625	0.0	76163.5546875	0	5
94782.34375	0.0	144531.28125	0	211
3442.886474609375	0.0	3442.886474609375	0	25
989.7535400390625	0.0	58063.5078125	0	7
2797.75732421875	0.0	61761.9765625	0	31
84941.8359375	0.0	142157.8125	0	25
85389.23046875	0.0	96206.65625	0	5
280308.28125	0.0	280308.28125	0	17
3453.67529296875	0.0	3453.67529296875	0	7
193757.546875	0.0	193757.546875	0	73
132.2241973876953	0.0	58053.21875	0	7
57532.85546875	0.0	57532.85546875	0	7
2272454.75	0.0	2272454.75	0	2
218470.09375	0.0	218470.09375	0	6
49981.25390625	0.0	49981.25390625	0	9
3383.20458984375	0.0	3383.20458984375	0	7
44.37129592895508	0.0	58059.99609375	0	7
170481.46484375	0.0	137096.0	0	5
299525.25	0.0	299525.25	0	17
84109.8125	0.0	84109.8125	0	8
130438.8984375	0.0	130438.8984375	0	11
3401.941650390625	0.0	3401.941650390625	0	116
104040.71875	0.0	104626.609375	0	5
310584.25	0.0	310584.25	0	16
30.067785263061523	0.0	58014.3984375	0	7
3640.75390625	0.0	70241.890625	0	30
212772.09375	0.0	212772.09375	0	24
60829.45703125	0.0	60829.45703125	0	57
16.682947158813477	0.0	69836.0390625	0	25
117950.69921875	0.0	111066.1171875	0	5
22084.951171875	0.0	79944.875	0	21
1546271.625	0.0	1546271.625	0	6
91171.6953125	0.0	98641.296875	0	5
864607.5625	0.0	864607.5625	0	6
141377.8125	0.0	141377.8125	0	13
5299.8623046875	0.0	5299.8623046875	0	7
108.49048614501953	0.0	57955.9921875	0	7
143641.265625	0.0	143641.265625	0	73
141450.0625	0.0	141450.0625	0	13
92713.93359375	0.0	99556.046875	0	5
8905.32421875	0.0	61693.2890625	0	5
33132.9296875	0.0	33070.8046875	0	33
2272454.75	0.0	2272454.75	0	2
166667.6328125	0.0	135265.140625	0	5
5292.298828125	0.0	5292.298828125	0	7
57532.85546875	0.0	57532.85546875	0	7
1052530.125	0.0	1052530.125	0	6
46242.2890625	0.0	46242.2890625	0	43
6107.7607421875	0.0	31347.90234375	0	6
32541.62890625	0.0	31130.40625	0	5
1098559.375	0.0	1098559.375	0	6
3401.94140625	0.0	3401.94140625	0	76
3404.377685546875	0.0	3404.377685546875	0	76
109631.36328125	0.0	107186.78125	0	5
38851.64453125	0.0	75226.734375	0	5
8298.1552734375	0.0	8298.1552734375	0	9
117950.69921875	0.0	111066.1171875	0	5
394282.9375	0.0	394282.9375	0	9
54893.91796875	0.0	54893.91796875	0	8
45796.01171875	0.0	45796.01171875	0	11
80820.59375	0.0	80820.59375	0	33
61772.4375	0.0	85464.0625	0	5
84162.09375	0.0	84162.09375	0	8
116641.90625	0.0	110319.984375	0	5
25915.083984375	0.0	50665.41015625	0	31
1280167.125	0.0	1280167.125	0	6
3155.76318359375	0.0	58045.55859375	0	7
29.398435592651367	0.0	57999.4375	0	7
469991.5	0.0	469991.5	0	5
98364.94921875	0.0	102042.984375	0	5
1098559.375	0.0	1098559.375	0	6
8725.97802734375	0.0	61706.00390625	0	5
72906.4765625	0.0	72906.4765625	0	9
76930.6171875	0.0	76930.6171875	0	10
260029.25390625	0.0	181682.125	0	5
98364.94921875	0.0	102042.984375	0	5
58900.7734375	0.0	58900.7734375	0	5
151598.0625	0.0	151598.0625	0	7
141435.828125	0.0	141435.828125	0	13
95986.265625	0.0	101037.859375	0	5
120037.03125	0.0	120037.03125	0	11
61406.203125	0.0	61406.203125	0	1451
2272454.75	0.0	2272454.75	0	2
4842.228515625	0.0	4842.228515625	0	4
68027.02734375	0.0	88381.0859375	0	5
2272454.75	0.0	2272454.75	0	2
104034.72265625	0.0	104592.6640625	0	5
300307.28125	0.0	300307.28125	0	6
57532.85546875	0.0	57532.85546875	0	7
60829.5234375	0.0	60829.5234375	0	337
84437.7890625	0.0	142181.453125	0	25
20.3066463470459	0.0	58031.18359375	0	7
5299.8623046875	0.0	5299.8623046875	0	7
2272454.75	0.0	2272454.75	0	2
144664.8125	0.0	144664.8125	0	55
131.01490783691406	0.0	58052.34765625	0	7
26525.958984375	0.0	69684.625	0	5
658.6840209960938	0.0	658.6840209960938	0	3
60648.546875	0.0	60648.546875	0	21
1174530.375	0.0	1174530.375	0	6
263131.125	0.0	263131.125	0	16
96552.296875	0.0	96552.296875	0	25
61605.83203125	0.0	61605.83203125	0	57
65857.421875	0.0	65857.421875	0	510
2272454.75	0.0	2272454.75	0	2
49017.390625	0.0	49017.390625	0	9
57532.85546875	0.0	57532.85546875	0	7
2360.941162109375	0.0	2360.941162109375	0	10
60587.8984375	0.0	60587.8984375	0	28
61797.2734375	0.0	61797.2734375	0	1849
49044.87109375	0.0	49044.87109375	0	8
60654.390625	0.0	60654.390625	0	23
124.94253540039062	0.0	58030.859375	0	7
659013.25	0.0	659013.25	0	12
57532.85546875	0.0	57532.85546875	0	7
65181.80859375	0.0	65181.80859375	0	235
60917.9375	0.0	60917.9375	0	64
45230.94140625	0.0	45230.94140625	0	136
61605.83203125	0.0	61605.83203125	0	57
74304.69921875	0.0	91218.9375	0	5
98234.01953125	0.0	101768.21875	0	5
40377.37109375	0.0	40377.37109375	0	97
60785.484375	0.0	60785.484375	0	21
61242.87890625	0.0	61242.87890625	0	57
61107.5078125	0.0	61107.5078125	0	56
60979.99609375	0.0	60979.99609375	0	23
61811.3125	0.0	61811.3125	0	283
60889.66796875	0.0	60889.66796875	0	23
142.48190307617188	0.0	58015.2578125	0	7
